scene	Nb	Pn	H	base_histogram	unique_base_labels
scene0394_00	8	0.010119133666102603	2.4269455284256756	[49206 56481 26711 21535  3884  3392   711 24314]	[ 0.  1.  2.  3.  4.  6.  8. 13.]
scene0421_00	3	0.0	0.7997336537553736	[32815  3645  2715]	[0. 1. 7.]
scene0421_01	3	0.0	0.9092293556131372	[27581  4150  2662]	[0. 1. 7.]
scene0421_02	3	0.0	0.9292451641440753	[28027  3825  3301]	[0. 1. 7.]
scene0396_00	4	0.174195475248264	1.2335721408619287	[36676  7968  3049  2839]	[0. 1. 2. 7.]
scene0626_00	5	0.0	1.9321599197716157	[47138 19587  6130  9469 11428]	[0. 1. 4. 5. 6.]
scene0626_02	6	0.027109612422463677	2.101339112670067	[41671 22859  6256 10034  9991  2279]	[0. 1. 4. 5. 6. 8.]
scene0396_01	4	0.0837283016611097	1.218829616411396	[41146  8284  3330  3323]	[0. 1. 2. 7.]
scene0538_00	4	0.06788552733761835	1.3391765225729073	[54000 11791  3057  9790]	[0. 1. 2. 7.]
scene0632_00	3	0.35068136991213916	0.9267093476433073	[  586 10636  2500]	[0. 1. 2.]
scene0076_00	5	0.021964269079509602	1.5632998749658857	[138451  49435   4861  25333   8489]	[0. 1. 2. 4. 6.]
scene0396_02	4	0.16215425142689888	1.283228956348208	[36846  8563  3302  3252]	[0. 1. 2. 7.]
scene0292_00	4	0.0	1.738901638244096	[31802 26998 17399  3606]	[0. 1. 4. 6.]
scene0437_00	3	0.0	1.3531741110186566	[21961 23844  4718]	[1. 4. 6.]
scene0292_01	4	0.0	1.7922028363667406	[26137 27758 19147  4375]	[0. 1. 4. 6.]
scene0437_01	4	0.0	1.845779019670541	[18151  5045 13674  7804]	[1. 4. 5. 6.]
scene0656_00	6	0.027141870346983347	2.323181126761172	[35415 17438 18543  2133 11880 20472]	[ 0.  1.  3.  6.  7. 13.]
scene0656_03	7	0.029242516664339416	2.3173010065653843	[40809 15411 18721  1398  2482  8342 18933]	[ 0.  1.  3.  4.  6.  7. 13.]
scene0186_01	7	0.06233349212230279	2.4884444499895944	[24951 32874 19808  4878  4577 11582  7771]	[0. 1. 2. 4. 6. 7. 8.]
scene0021_00	4	0.0	1.322873262073971	[55496 12674  7894  3734]	[1. 4. 5. 6.]
scene0656_02	6	0.04201992906603614	2.2311728522317167	[37425 14626 18138  1559  7836 24082]	[ 0.  1.  3.  4.  7. 13.]
scene0656_01	7	0.023414188240671215	2.3181354828439544	[38824 18862 21632  1376  2410  6349 21750]	[ 0.  1.  3.  4.  6.  7. 13.]
scene0308_00	7	0.016825337653772258	2.449174166727211	[29438 14822 11345 11186  2307  2759 10620]	[ 0.  1.  2.  3.  4.  8. 13.]
scene0438_00	6	0.0011225544349809343	2.137601064561242	[40529  9254 21471  6803  6057  5291]	[ 0.  1.  3.  7.  8. 13.]
scene0449_00	4	0.2088347610692538	1.6930737151792004	[17785  4793  4173  5277]	[0. 1. 2. 7.]
scene0325_00	7	0.0	2.2802637919279394	[ 4076 31175  9430 11226 13125  1804  2147]	[0. 1. 2. 4. 6. 7. 8.]
scene0253_00	7	0.03113075186899735	2.363943323403805	[24032 22296  9917  5190  4117  1624  6063]	[ 0.  1.  3.  4.  5.  8. 13.]
scene0449_01	4	0.18367312438719274	1.3442367944162292	[29398  3858  4228  4257]	[0. 1. 2. 7.]
scene0449_02	4	0.20498509786054636	1.6738288108893045	[20183  5033  5053  5352]	[0. 1. 2. 7.]
scene0325_01	8	0.0	2.48757031129604	[11980 34104  8571  8482  2343  7042  2529  4990]	[0. 1. 2. 4. 5. 6. 7. 8.]
scene0443_00	5	0.26884470127860943	1.561362234230746	[36686 10492  4234  1363  4684]	[0. 1. 4. 7. 8.]
scene0624_00	3	0.035003921009481714	1.472632875784701	[38760 53766 19028]	[0. 1. 4.]
scene0541_01	6	0.002450931152942122	2.0308767319644128	[36168 13115  5654  1813  4300 29589]	[ 0.  1.  3.  7.  8. 13.]
scene0400_00	6	0.03586198936900083	1.7207726822110778	[51048 30710  9021  2980   440  4459]	[0. 1. 3. 4. 7. 8.]
scene0525_00	7	0.16963097448367645	2.6176382935437266	[24270 36615 20315 22309  5951  8371 15843]	[0. 1. 2. 4. 6. 7. 8.]
scene0400_01	7	0.0	2.020343946836196	[59524 29841  9612  3444  8624  4712  2477]	[0. 1. 3. 4. 6. 7. 8.]
scene0541_00	6	0.004087155058206725	2.136014925029474	[36101 15280 14448  2539  2651 29872]	[ 0.  1.  3.  7.  8. 13.]
scene0525_01	6	0.1604390141302893	2.3643601108481302	[23303 21468 21768  5787  4134 13868]	[0. 2. 4. 6. 7. 8.]
scene0636_00	1	0.0	-0.0	[2048]	[1.]
scene0541_02	6	0.0028106052820881717	2.1578896150846125	[34597 13524 16394  3022  2110 25138]	[ 0.  1.  3.  7.  8. 13.]
scene0288_01	7	0.07451045896078533	2.317689714221007	[42721 27203 19863  2407  5689  4768 11161]	[0. 1. 2. 4. 5. 6. 7.]
scene0525_02	7	0.15261556328141654	2.5461219980032546	[38459 40030 25247 22964  6005  9649 10338]	[0. 1. 2. 4. 6. 7. 8.]
scene0288_00	7	0.0719891376375661	2.2553647922813473	[51904 23429 19395  2908  8063  3255 10801]	[0. 1. 2. 4. 5. 6. 7.]
scene0288_02	7	0.07482241928000576	2.3061403594989995	[47380 24452 19023  3355  6502  4388 10607]	[0. 1. 2. 4. 5. 6. 7.]
scene0677_00	6	0.055080048793573824	2.442248963792437	[41549 23978 29660 10097 14502 36243]	[ 0.  1.  3.  4.  7. 13.]
scene0048_00	5	0.008609343611768083	1.912865744787001	[27485 35112 12344  5848  3371]	[0. 1. 2. 4. 6.]
scene0048_01	5	0.00776854559315982	1.9760146856730025	[32545 31878 11958 12940  2299]	[0. 1. 2. 4. 6.]
scene0677_02	7	0.041137125505859816	2.3948092490049753	[49291 25712  4984 32967  6202  4822 32808]	[ 0.  1.  2.  3.  4.  7. 13.]
scene0590_00	9	0.05910556744125549	2.6521909890104336	[56514 35106  4224 20081 10823  6709  4816  8306 13285]	[ 0.  1.  2.  3.  4.  5.  6.  7. 13.]
scene0677_01	7	0.05633258261886581	2.4581572851215077	[53372 25473  8612 39385  8635  5929 25369]	[ 0.  1.  2.  3.  4.  7. 13.]
scene0590_01	9	0.05253948903252967	2.763999066081299	[47179 31537  4763 14803 11889  8288  5213  7056 20673]	[ 0.  1.  2.  3.  4.  5.  6.  7. 13.]
scene0078_00	6	0.14287147299485548	2.308547768317982	[21176 11654  9335  2030  6356  6600]	[0. 1. 3. 4. 7. 8.]
scene0667_00	6	0.08423102102587211	2.1599545714338246	[27149 23887 17818 10254  2181  2032]	[0. 1. 4. 6. 7. 8.]
scene0078_01	6	0.03852157083099207	2.0761155215592577	[24691 13224 12320  2241  3415  1998]	[0. 1. 3. 4. 7. 8.]
scene0667_02	6	0.0732231515111126	2.1275150003860763	[25066 22562 16674 11356  1622  1167]	[0. 1. 4. 6. 7. 8.]
scene0078_02	7	0.026794370145418443	2.433434037396738	[22252 13590  4615 12146  2269  9061  2078]	[0. 1. 2. 3. 4. 7. 8.]
scene0573_00	4	0.17061636208816403	1.7791033004383532	[22319 14312 12745  3246]	[0. 1. 2. 7.]
scene0184_00	6	0.0	2.4753068995882335	[39829 28979 21662 11196 15792 24907]	[0. 1. 3. 4. 7. 8.]
scene0573_01	4	0.14191173736847976	1.6896749609557093	[26175 14268 11334  2484]	[0. 1. 2. 7.]
scene0577_00	7	0.01013559169331952	2.1802130199274075	[28536 11302  4715  5861   580  1753  8724]	[ 0.  1.  2.  3.  6.  8. 13.]
scene0463_01	6	0.0	2.3932510248170367	[28158 23062 17258  6479 11419  7372]	[0. 1. 4. 6. 7. 8.]
scene0463_00	6	0.00039287043546586164	2.390103207415706	[24587 21034 19562  6587  5761 28166]	[0. 1. 4. 6. 7. 8.]
scene0452_02	6	0.00983007197222286	2.29931621353686	[53075 24265 34304  6785 12782 14699]	[0. 1. 4. 6. 7. 8.]
scene0452_01	6	0.00931748833903926	2.417630516460518	[23275 26972 34778  6640 11555 17974]	[0. 1. 4. 6. 7. 8.]
scene0672_00	6	0.047499244455085306	2.017050022646384	[28275 52712  6830 36235  1018  7028]	[0. 1. 4. 5. 6. 8.]
scene0457_01	7	0.06592517694641052	2.4583784132825004	[25701 11178  1160 13591  3649  9621 19730]	[0. 1. 2. 3. 4. 7. 8.]
scene0457_00	7	0.08415151051556412	2.46237051844541	[21025 11583   991 12683  3369  6063 16060]	[0. 1. 2. 3. 4. 7. 8.]
scene0457_02	7	0.06940887336696416	2.4007687020359647	[28255 11781   830 14119  3271  9410 22977]	[0. 1. 2. 3. 4. 7. 8.]
scene0452_00	6	0.00806443686543546	2.2674587503751207	[55877 31097 33326  6541  8897 17679]	[0. 1. 4. 6. 7. 8.]
scene0154_00	2	0.0	0.7572406778414222	[62645 17505]	[0. 1.]
scene0422_00	7	0.0052518312981774265	2.1655176979152397	[54167 64660  9266 94200  7751  1273 19043]	[0. 1. 2. 4. 6. 7. 8.]
scene0339_00	4	0.05894995818906834	1.7976122784245225	[55151 36015 17733 13993]	[0. 1. 4. 5.]
scene0587_00	3	0.0	1.1711168353891999	[37094 16125  3633]	[1. 5. 6.]
scene0587_01	3	0.0	1.1509627518921908	[37034 18867  2728]	[1. 5. 6.]
scene0672_01	6	0.054525102858525826	2.119432850585996	[56483 41151  5631 29021  1287 21948]	[0. 1. 4. 5. 6. 8.]
scene0315_00	7	0.016700062411720264	2.6500238649339662	[19549 50681 25472 31811 15284 10044 27508]	[ 0.  1.  2.  4.  5.  6. 13.]
scene0096_00	4	0.033837026696911535	1.5447447554895086	[45654 14627 29620  1445]	[0. 1. 7. 8.]
scene0587_03	3	0.0	1.4173143275091888	[ 7868 26756 14095]	[0. 1. 6.]
scene0096_02	5	0.014662505031575197	1.590239896988421	[52695 15660  1284 31782  1302]	[0. 1. 2. 7. 8.]
scene0587_02	3	0.0	1.2016268725333237	[67315 33339  6920]	[1. 5. 6.]
scene0594_00	4	0.0	1.4361134269704854	[75147 26177 10685  6305]	[1. 4. 6. 8.]
scene0096_01	5	0.02107874205039666	1.6724646320621803	[58683 16298  4232 31748  1567]	[0. 1. 2. 7. 8.]
scene0106_02	7	0.0	2.3464227254243393	[ 5487 23264  5722  6513 18248  1117  4069]	[0. 1. 4. 5. 6. 7. 8.]
scene0229_01	5	0.0	1.798614841031069	[45561 19589  4576  9283  5300]	[0. 1. 4. 6. 7.]
scene0229_00	6	0.0	1.924555954869132	[45334 25006  5327  4567  6334  3564]	[0. 1. 4. 6. 7. 8.]
scene0229_02	5	0.0	1.8195008665427808	[41537 22710  3092  4944 11287]	[0. 1. 4. 6. 7.]
scene0138_00	7	0.050373603202138025	2.0978688477264544	[99260 48058 13144 18986  2905  1919 30263]	[0. 1. 2. 4. 6. 7. 8.]
scene0168_01	7	0.1680656458064007	1.6979491160361622	[41250 20420  2927  4405  1808   772  1003]	[0. 1. 2. 4. 6. 7. 8.]
scene0512_00	4	0.13919630043055334	1.8444435890145678	[ 9726 41773 24590 23972]	[0. 1. 4. 6.]
scene0235_00	8	0.023898897553105675	2.525206830067721	[39783 24992  6086 18087  5466  6152  1128 26714]	[ 0.  1.  2.  3.  4.  6.  7. 13.]
scene0526_00	4	0.0	1.761112843561294	[ 9782 17841  9824  2443]	[0. 1. 4. 6.]
scene0168_02	6	0.13801448667520602	1.7573765740918228	[49710 26127  4994  5159  3568  1929]	[0. 1. 2. 4. 6. 8.]
scene0425_00	5	0.03788611149472909	1.6672224879920046	[32361 11663  2626  4389  3199]	[0. 1. 3. 4. 7.]
scene0489_01	5	0.29642784566314134	2.063891321168735	[14633 28213  9698  8973  4356]	[0. 1. 4. 6. 8.]
scene0526_01	4	0.0	1.753103201483495	[11811 19511 14643  2238]	[0. 1. 4. 6.]
scene0489_02	5	0.24949013707790038	2.043089052707484	[23712 28786  9568  9538  4334]	[0. 1. 4. 6. 8.]
scene0489_00	4	0.3690885893195897	1.7522155782413764	[17028 27145  9623  4679]	[0. 1. 4. 8.]
scene0667_01	5	0.1249186942905324	1.9353103223056485	[26173 95829 70264 53742  2682]	[0. 1. 4. 6. 7.]
scene0168_00	7	0.14014013544864434	1.770039753224863	[57189 27182  3726  1371  2031  4035  5860]	[0. 1. 2. 4. 6. 7. 8.]
scene0151_01	6	0.0	2.2958894986588536	[65493 58480  7001 28147 14708 53269]	[0. 1. 4. 5. 6. 7.]
scene0425_01	6	0.03261906181081242	2.025422505465853	[35720 15759  2678 10830  4900  3241]	[0. 1. 2. 3. 4. 7.]
scene0544_00	4	0.028759919484871797	1.7639275622892194	[20083 24131  4712  8753]	[0. 1. 2. 7.]
scene0042_01	3	0.03715105296298887	1.3954747729467005	[32369 17390  8441]	[0. 1. 7.]
scene0347_00	4	0.1932513532595905	1.8021782123525476	[18809  5863  6622  6878]	[0. 1. 2. 7.]
scene0042_02	3	0.03894632488316103	1.3361243362002249	[36211 17878  7417]	[0. 1. 7.]
scene0641_00	5	0.014105409700424213	2.1180412957504164	[35136 45922 14211 40602  9390]	[0. 1. 4. 5. 6.]
scene0485_00	3	0.16455529163367644	0.9461987957690343	[28956  4884  2891]	[0. 1. 2.]
scene0042_00	3	0.029211063133588063	1.316039067314872	[38334 21707  6588]	[0. 1. 7.]
scene0472_01	8	0.0755161798933854	2.4243596858637604	[60115 38668  6091 18913  6093  9348  7483  6399]	[0. 1. 2. 3. 4. 5. 6. 7.]
scene0347_01	4	0.15566183484020044	1.8283267521813404	[22179  7019 10706  7612]	[0. 1. 2. 7.]
scene0347_02	4	0.14305297546601756	1.8285464606264634	[22414  7077 11270  7563]	[0. 1. 2. 7.]
scene0151_00	6	0.0	2.2653789440666157	[92635 87355  9531 42464 19156 40141]	[0. 1. 4. 5. 6. 7.]
scene0226_00	5	0.020080979240293024	2.193914866380128	[14052 18559 15053  6165  6428]	[0. 1. 4. 6. 8.]
scene0465_01	7	0.03438819782762212	2.4933288089350363	[70440 31837 30358 23544  9425  6163 43655]	[0. 1. 2. 4. 6. 7. 8.]
scene0226_01	5	0.019033440219880897	2.2084757428819315	[17599 15416 14131  5379  8132]	[0. 1. 4. 6. 8.]
scene0317_00	7	0.0	2.1541839555834077	[14276 65551 12776  6929 17318 11156  1022]	[ 0.  1.  2.  4.  5.  6. 13.]
scene0472_00	9	0.05528777878105751	2.5357011460374275	[66111 38641  6661 18339  6555 10165 10222  8098  2797]	[0. 1. 2. 3. 4. 5. 6. 7. 8.]
scene0472_02	9	0.05802492505315613	2.5156279747499357	[58431 43169 12483 21237  5458  8563  6633  7397   885]	[0. 1. 2. 3. 4. 5. 6. 7. 8.]
scene0106_01	7	0.0052066532831895685	2.4688391554185576	[37830 64160 27370 15405 32807  3444 12227]	[0. 1. 4. 5. 6. 7. 8.]
scene0465_00	7	0.06511734691245286	2.585715826522928	[68028 35029 35622 23554 16033  8882 30334]	[0. 1. 2. 4. 6. 7. 8.]
scene0576_02	7	0.06528581737781941	2.318122120300746	[26512 16414 14034  4621  3228   308 24897]	[ 0.  1.  3.  4.  7.  8. 13.]
scene0436_00	5	0.05844946667211574	1.9750242652336931	[31388 20620 12068  2919  7211]	[0. 1. 2. 6. 7.]
scene0097_00	4	0.09964309025511409	1.7042167131862396	[28202 11165  9773  4436]	[0. 1. 2. 7.]
scene0543_01	4	0.0	1.5562256445526075	[10281 20904  6353  1037]	[0. 1. 4. 6.]
scene0017_00	6	0.05975447251282923	2.0384579991956135	[45602 22041  1747  9759  3562 36901]	[0. 1. 2. 4. 7. 8.]
scene0619_00	3	0.07178091512161933	1.2039427554621716	[19532 12865  1670]	[0. 1. 2.]
scene0486_00	3	0.1664855193632533	1.5661865911672481	[24849 20143 16736]	[0. 1. 2.]
scene0017_02	7	0.01880459307910551	2.4488616995366104	[51033 23375 10205 10347  9287  6041 24556]	[0. 1. 2. 4. 6. 7. 8.]
scene0576_01	7	0.05912788179236656	2.446787877814766	[30193 17296 13378  6901  7211  1501 28410]	[ 0.  1.  3.  4.  7.  8. 13.]
scene0576_00	7	0.04829709562348513	2.391466681988881	[33385 14813 13321  6311  6682  1584 30930]	[ 0.  1.  3.  4.  7.  8. 13.]
scene0106_00	7	0.0039494573987808625	2.532686543672272	[47478 63298 35136 15913 28961  6661 15191]	[0. 1. 4. 5. 6. 7. 8.]
scene0543_00	4	0.0	1.5578776676197126	[21872 24818  7029  1355]	[0. 1. 4. 6.]
scene0491_00	4	0.0	1.9286228055812118	[27687 17486 13116 13617]	[0. 1. 2. 7.]
scene0017_01	6	0.0629661433439726	2.0574115991749258	[65571 17917 10715  8562  3917 29421]	[0. 1. 2. 4. 7. 8.]
scene0317_01	7	0.006208045703403951	2.1246333095044547	[18478 80245  2391 17726 19056 14100  3919]	[ 0.  1.  2.  4.  5.  6. 13.]
scene0367_01	6	0.0	2.185335442085619	[40707 32150 19289  6768  4469  7630]	[ 0.  1.  4.  5.  6. 13.]
scene0005_00	6	0.0	2.1239222624679726	[37856 27206  3021  9419 10823  4853]	[0. 1. 2. 4. 6. 7.]
scene0492_00	4	0.062216577518338506	1.6194062076704057	[26713 25895  1421 11642]	[0. 1. 4. 7.]
scene0005_01	6	0.0	2.123411750759785	[37104 30945  2946  8937 10338  5971]	[0. 1. 2. 4. 6. 7.]
scene0492_01	4	0.05098421773028729	1.6129966136751626	[28666 27322  1171 13560]	[0. 1. 4. 7.]
scene0198_00	4	0.12437745549080606	1.9404582829162373	[15135 10418  7266  8301]	[0. 1. 2. 7.]
scene0543_02	4	0.03312790887039402	1.679814608839212	[43394 43407 15745  5462]	[0. 1. 4. 6.]
scene0367_00	7	0.0	2.325842150586897	[55768 28751 13095 10871  4654  7335 10024]	[ 0.  1.  4.  5.  6.  7. 13.]
scene0657_00	4	0.0	1.660575537550653	[20021 47679 37377  3503]	[0. 1. 4. 6.]
scene0003_00	4	0.11293762109598723	1.775595115077013	[26707 13521 17070  4051]	[0. 1. 2. 7.]
scene0487_00	8	0.04556084567305676	2.512792215998492	[47675 25370  6609  7917  5753  5464  7627 33565]	[0. 1. 2. 4. 5. 6. 7. 8.]
scene0003_02	4	0.1044724691613259	1.7166610969790062	[27900 13478 20868  2818]	[0. 1. 2. 7.]
scene0003_01	5	0.0798121013038555	1.8260037561722813	[31243 14367 19190  1702  2947]	[0. 1. 2. 6. 7.]
scene0487_01	8	0.04457004400434537	2.5420873356510487	[42385 24152  6344  8152  5304  5190  8889 35636]	[0. 1. 2. 4. 5. 6. 7. 8.]
scene0074_00	4	0.0040870811977784735	1.0545967364188562	[17398  1560   690  2503]	[ 0.  1.  7. 13.]
scene0409_00	5	0.06326519262396021	1.8085673843279388	[44307 32230  8495  9689  2205]	[0. 1. 2. 4. 6.]
scene0074_01	4	0.0016968729056453108	1.4187535182083415	[18455  2767  2457  3675]	[ 0.  1.  7. 13.]
scene0074_02	4	0.0032505952296089306	1.3718454539653286	[18842  2307  2487  3622]	[ 0.  1.  7. 13.]
scene0341_00	7	0.15031951337344635	2.537961097453981	[29572 23096  5052 10679  5046  8763 15541]	[0. 1. 2. 4. 5. 7. 8.]
scene0341_01	7	0.14827021004800597	2.4465218063941503	[28735 22766  4101  8568  5086  5720  9402]	[0. 1. 2. 4. 5. 7. 8.]
scene0534_00	5	0.020751860729153526	1.6297865394203184	[36686 24263  3222  6839   945]	[0. 1. 2. 7. 8.]
scene0112_00	3	0.08301180535560035	0.759797641270199	[43741 11363   154]	[0. 1. 7.]
scene0534_01	5	0.011075880166192872	1.735591828639657	[35428 22172  3475 13801   545]	[0. 1. 2. 7. 8.]
scene0506_00	6	0.10604369189149548	2.105053582566681	[39908 17485 10083  2498  5513  9488]	[0. 1. 3. 4. 7. 8.]
scene0112_01	3	0.05134596682057238	0.8260776396436688	[45793 10440  1222]	[0. 1. 7.]
scene0112_02	3	0.04812449742207086	0.7529200922606747	[49238 11599   380]	[0. 1. 7.]
scene0091_00	6	0.05823521125593497	2.099738088256331	[25233 17913  2224  7117  5953  2521]	[0. 1. 4. 5. 6. 7.]
scene0225_00	6	0.0	2.1636079870708813	[33419 64212 12370 38513 11407  3780]	[0. 1. 2. 4. 6. 7.]
scene0273_01	5	0.07593278159736615	2.191360782856515	[28049 43899 10934 33549 20051]	[0. 1. 4. 5. 6.]
scene0240_00	4	0.0	1.666757422596187	[37232 12170 11183  6168]	[0. 1. 2. 7.]
scene0331_00	6	0.059304140273570186	2.2800359058631514	[27122 12666 24524  2961  8268  7724]	[0. 1. 3. 4. 7. 8.]
scene0331_01	6	0.03712538702704808	2.2338972210039856	[31688 12276  8833  3454  5209 13645]	[0. 1. 3. 4. 7. 8.]
scene0319_00	5	0.015688649124738524	1.9652792770278857	[33371 69415 34138 22304  2947]	[0. 1. 4. 5. 6.]
scene0409_01	5	0.033827711012870305	1.8350386831129737	[77095 49279 31435 10419  3114]	[0. 1. 2. 4. 6.]
scene0273_00	5	0.07756658408175905	2.1911983278357816	[43207 20744 14692 38380 17698]	[0. 1. 4. 5. 6.]
scene0513_00	5	0.0	2.0002138896471573	[13284 46173 21623 16322  4622]	[0. 1. 4. 6. 8.]
scene0133_00	4	0.0	1.6858272823097677	[33461 33461 12004  4463]	[0. 1. 4. 7.]
scene0537_00	6	0.0	2.2614776184552765	[29828 39140 15658  8036  7057  7844]	[0. 1. 4. 5. 6. 8.]
scene0617_00	6	0.0	2.2975589260753617	[ 6869 28474  8840 15342  5883  5834]	[ 0.  1.  2.  5.  6. 13.]
scene0471_01	2	0.08956936800646861	0.994880491010211	[ 9746 11538]	[0. 1.]
scene0471_00	2	0.08566752522000429	0.9833842196450377	[ 8464 11486]	[0. 1.]
scene0495_00	5	0.0	2.0512470549541644	[41235 39363 24808 19424  3088]	[0. 1. 4. 6. 8.]
scene0471_02	2	0.09410988787986403	0.9937022326003522	[ 9715 11716]	[0. 1.]
scene0505_02	7	0.07703040120604618	2.27451382001526	[70871 61143  9726 19444  5694  5200 28940]	[0. 1. 2. 4. 6. 7. 8.]
scene0505_03	7	0.0527145520666039	2.3783999222345145	[72264 55630 11388 21073 11705  5267 30883]	[0. 1. 2. 4. 6. 7. 8.]
scene0505_04	7	0.09025991094684689	2.1596491406562794	[69282 55147  8059 17838   662  5286 26566]	[0. 1. 2. 4. 6. 7. 8.]
scene0514_00	7	0.0	2.2670674234681982	[60653 24167  4934  7744  7196  7335 25848]	[0. 1. 4. 5. 6. 7. 8.]
scene0057_01	7	0.0	2.389711457096957	[16874 22702 10359  1399  6309  4408  3653]	[0. 1. 2. 4. 6. 7. 8.]
scene0514_01	7	0.0	2.2935331226495475	[49763 26087  4272  7728  6104  5491 27817]	[0. 1. 4. 5. 6. 7. 8.]
scene0473_00	4	0.0	1.5934170182569212	[48409 21001  3351 16035]	[0. 1. 6. 7.]
scene0524_00	3	0.0	1.2933331409204618	[23665 12155  3836]	[0. 1. 7.]
scene0473_01	3	0.0	1.0222727979339963	[45809  2343 16083]	[0. 2. 7.]
scene0505_00	7	0.060090133559159584	2.252334256494394	[81866 47960  9349 16078  4695  6936 38933]	[0. 1. 2. 4. 5. 7. 8.]
scene0057_00	7	0.0	2.325819132540706	[23921 24190 11231  1364  6077  3697  4790]	[0. 1. 2. 4. 6. 7. 8.]
scene0102_00	8	0.010632522867066934	2.796937116356718	[51259 31233 13780 11447  8418 20396 28483 24926]	[ 0.  1.  2.  4.  6.  7.  8. 13.]
scene0524_01	3	0.0	1.3794316713050745	[34633 15071  9541]	[0. 1. 7.]
scene0520_00	5	0.03878830729287403	1.96202777843821	[32174 67584 12085 19942  9723]	[0. 1. 4. 5. 6.]
scene0248_00	4	0.0	1.7290594598706248	[15786 42689 31010  6116]	[0. 1. 4. 6.]
scene0237_00	3	0.2844542847809517	1.1563465393920818	[12617  1815  3575]	[0. 1. 7.]
scene0237_01	3	0.44614703277236495	1.2797795788151354	[7259 1218 3230]	[0. 1. 7.]
scene0102_01	8	0.011286498675583631	2.76178462014633	[48109 29618  8352 14658  8410 16509 39157 22816]	[ 0.  1.  2.  4.  6.  7.  8. 13.]
scene0635_00	5	0.05444960475368164	1.709326703799876	[13222  6812  3328  3973 39142]	[ 0.  1.  2.  7. 13.]
scene0248_01	4	0.0	1.6203823268601278	[ 9070 35892 30113  3901]	[0. 1. 4. 6.]
scene0350_02	5	0.01994440052028871	1.9844224933349568	[22804 14847  3315  8922  3746]	[ 0.  1.  2.  7. 13.]
scene0450_00	5	0.0	2.0391553909747566	[ 6962 24652 10736  6180  4897]	[0. 1. 4. 5. 6.]
scene0068_01	3	0.1787672659124037	1.4797085189436467	[14761  5471 10128]	[0. 1. 2.]
scene0635_01	5	0.04884410748918781	1.6764241652921095	[13786  7850  3243  4276 44213]	[ 0.  1.  2.  7. 13.]
scene0248_02	4	0.0	1.6004708258248992	[ 9386 39457 31886  3905]	[0. 1. 4. 6.]
scene0566_00	5	0.0	1.7068371567599092	[16340 51842 48599  4067  2168]	[0. 1. 4. 6. 7.]
scene0505_01	7	0.050909497047878685	2.1746988602421102	[105520  46152  10254  16927   6084   8081  30776]	[0. 1. 2. 4. 5. 7. 8.]
scene0350_00	4	0.07899979519261204	1.578155920324161	[33088 18021  3397  6632]	[0. 1. 2. 7.]
scene0068_00	3	0.15450977009015227	1.3681679169993843	[21880  5036 11548]	[0. 1. 2.]
scene0264_01	4	0.06466280806876903	1.598083286953787	[42484 19457  8828  5207]	[0. 1. 4. 7.]
scene0516_00	5	0.054362681503784434	1.7126784945711981	[63853 27875 17060  1226  8356]	[ 0.  1.  7.  8. 13.]
scene0350_01	5	0.04484353367438115	1.8304484460381474	[32245 16885  3461  5795  4743]	[ 0.  1.  2.  7. 13.]
scene0264_00	4	0.059852260590957634	1.801735081915731	[38135 23288  8360 14948]	[0. 1. 4. 7.]
scene0675_01	6	0.04007364713416586	2.0822985902143367	[36310 23663  9873  2721  4071  7455]	[0. 1. 3. 4. 7. 8.]
scene0516_01	5	0.0341694231015163	1.739110478510456	[71817 25376 21653  1191 12039]	[ 0.  1.  7.  8. 13.]
scene0264_02	4	0.0601783116350207	1.6416125195298137	[38290 20045  9685  4673]	[0. 1. 4. 7.]
scene0675_00	5	0.0627941587531824	1.8088330424703036	[43396 22198 11927  2175  6338]	[0. 1. 3. 4. 8.]
scene0529_02	7	0.04432710818389467	2.33948298327108	[46992 31633 22045  7961  4067  6045  7932]	[0. 1. 2. 4. 6. 7. 8.]
scene0170_00	4	0.28846751631955236	1.5524739476297837	[17506  5032  3599  2420]	[0. 1. 2. 7.]
scene0520_01	6	0.020165218113583676	1.921578056893654	[ 62545 107631  14253  18100  13219   3968]	[0. 1. 4. 5. 6. 8.]
scene0170_02	4	0.18198113784042533	1.5212399145228517	[20875  5766  3916  2759]	[0. 1. 2. 7.]
scene0170_01	4	0.204696499778467	1.4081341122938467	[23478  5514  3794  2245]	[0. 1. 2. 7.]
scene0379_00	7	0.0	2.5372980517605592	[48097 29617 25573  9343 11122  6256 24827]	[0. 1. 2. 4. 6. 7. 8.]
scene0539_00	4	0.19555537780621768	1.293919091005086	[30520  6637  3142  2704]	[0. 1. 2. 7.]
scene0365_01	5	0.036225870467256	1.9959684307771801	[22283 16937  1551  8529  7984]	[ 0.  1.  2.  7. 13.]
scene0365_00	4	0.12311909349481603	1.6446927352868594	[23496 17032  1647  9018]	[0. 1. 2. 7.]
scene0365_02	5	0.035860253538688894	2.0116394694829625	[22734 17004  1689  8578  8935]	[ 0.  1.  2.  7. 13.]
scene0160_04	5	0.0	2.1280504905897404	[ 6275 16634  3178 13439  8380]	[0. 1. 4. 5. 6.]
scene0539_02	4	0.15215134386895834	1.2802851475661543	[35550  6249  3518  3928]	[0. 1. 2. 7.]
scene0160_03	5	0.0	1.986164976906621	[ 5767 24352  2588 20457 10402]	[0. 1. 4. 5. 6.]
